rollout,feasible,violation,J_D,J_P,J_B,mu_D,mu_P,mu_B,coverage,enhanced_tiles,reward,mean_psnr_db,pds_value_loss
675,0,17.1572,9.5653,5.8499,13.262,23.818,8.6266,18.4705,0.8853,37.64,-833.641,52.583,5196.851541
676,0,17.2507,9.8122,5.5144,13.4441,23.8517,8.6386,18.4966,0.887,37.54,-833.376,52.547,5817.745047
677,0,17.2696,9.779,5.5144,13.4962,23.8857,8.6504,18.5227,0.887,37.61,-832.567,52.569,5798.531246
678,0,16.6583,9.6778,5.2307,13.2698,23.9195,8.6619,18.5488,0.8875,37.59,-834.701,52.519,5835.388953
679,0,16.5876,9.2143,5.7824,13.1108,23.9536,8.6734,18.5749,0.8859,37.6,-834.293,52.5,7104.947221
680,0,15.9329,8.7851,5.6956,12.9722,23.9877,8.6848,18.6009,0.8831,37.51,-837.022,52.416,6211.770894
681,0,16.511,8.6331,6.557,12.8409,24.0214,8.6968,18.6268,0.8864,37.43,-835.593,52.539,5314.797816
682,0,16.5395,9.1312,5.7533,13.175,24.0557,8.7082,18.6529,0.8876,37.54,-839.072,52.544,5950.903949
683,0,16.4867,9.4605,5.3322,13.214,24.0899,8.7201,18.679,0.8837,37.59,-843.032,52.436,6076.648855
684,0,16.6424,9.5165,5.5927,13.0532,24.124,8.7316,18.705,0.8818,37.58,-844.099,52.449,6517.230252
685,0,17.7215,9.1953,6.6859,13.3602,24.1582,8.7435,18.7313,0.8833,37.71,-846.527,52.449,5156.114827
686,0,18.271,9.1001,7.2596,13.4313,24.1914,8.756,18.7573,0.8907,37.55,-844.57,52.583,5341.956227
687,0,18.9292,9.7308,6.8573,13.8612,24.225,8.7679,18.7835,0.8929,37.65,-841.709,52.571,5480.274235
688,0,19.1883,9.4273,7.5141,13.767,24.2594,8.7794,18.8097,0.8888,37.62,-846.762,52.487,5488.802384
689,0,20.4235,9.4581,8.31,14.1754,24.2939,8.791,18.8361,0.8932,37.92,-854.091,52.621,5961.903523
690,0,19.9513,8.9794,8.7104,13.7815,24.3287,8.8025,18.8626,0.8837,37.87,-858.798,52.509,5721.077221
691,0,18.7504,9.7363,6.7168,13.8173,24.3626,8.8147,18.8888,0.8933,37.69,-857.587,52.622,5524.672556
692,0,17.6178,9.4149,6.2257,13.4972,24.3963,8.8266,18.9149,0.8869,37.59,-852.82,52.525,6571.498473
693,0,17.7652,9.8767,5.748,13.6605,24.4309,8.8383,18.9413,0.8931,37.83,-857.672,52.608,5684.230884
694,0,17.6713,9.3647,6.2648,13.5618,24.4654,8.8496,18.9674,0.8892,37.6,-862.84,52.517,5526.968867
695,0,17.2179,9.0828,6.2953,13.3598,24.5,8.8612,18.9936,0.8862,37.71,-863.338,52.471,6570.750167
696,0,17.1892,8.8765,6.4892,13.3435,24.5339,8.8731,19.0198,0.8866,37.65,-861.127,52.514,6254.560682
697,0,16.4814,8.6514,6.1208,13.2292,24.5678,8.8856,19.046,0.8811,37.72,-860.433,52.426,7085.370721
698,0,15.9977,8.689,5.5445,13.2841,24.602,8.8974,19.0723,0.8774,37.71,-862.696,52.346,5321.968077
699,0,15.8404,8.7614,5.1971,13.4018,24.6362,8.9091,19.0985,0.8728,37.74,-864.66,52.237,7308.862548
700,0,15.246,8.787,4.8088,13.1701,24.6706,8.9208,19.1246,0.8733,37.58,-866.359,52.293,7524.953788
701,0,14.905,8.8307,4.5174,13.077,24.7047,8.9324,19.1506,0.8759,37.5,-865.806,52.294,6520.242698
702,0,16.3993,9.2939,5.0383,13.5872,24.7388,8.9437,19.1766,0.8793,37.53,-864.271,52.344,5879.396831
703,0,17.0202,9.6415,4.9616,13.937,24.7727,8.9555,19.2028,0.8772,37.66,-865.246,52.367,6634.058718
704,0,16.4355,9.2304,5.1926,13.5324,24.8066,8.9674,19.229,0.8779,37.67,-867.771,52.405,5644.617957
705,0,17.3001,9.4841,5.5415,13.7945,24.8409,8.9789,19.2552,0.8823,37.68,-870.06,52.455,6413.063424
706,0,17.0196,9.8508,4.8041,13.8848,24.8758,8.9903,19.2816,0.8818,37.8,-877.132,52.44,5453.228821
707,0,17.1778,10.006,4.8388,13.8531,24.9099,9.0021,19.3075,0.8848,37.44,-876.173,52.522,5847.452083
708,0,18.6166,10.4504,5.3387,14.3475,24.9446,9.0135,19.334,0.888,37.92,-877.647,52.494,6134.034588
709,0,18.6724,10.4818,5.3072,14.4034,24.979,9.0253,19.3603,0.8889,37.77,-881.487,52.598,6474.059563
710,0,18.3987,10.4292,5.3076,14.1819,25.014,9.0366,19.3868,0.8888,37.95,-885.073,52.621,5961.072679
711,0,17.7835,10.2014,5.1297,13.9724,25.0482,9.048,19.4131,0.8853,37.72,-884.131,52.505,6127.488487
712,0,17.5605,10.4339,4.6512,13.9954,25.0835,9.0588,19.4396,0.8891,38.0,-887.748,52.594,5968.120819
713,0,17.8063,10.4843,4.7704,14.0716,25.1176,9.0704,19.4659,0.8857,37.74,-886.862,52.58,6959.860991
714,0,17.7348,10.4973,4.7196,14.038,25.152,9.0817,19.4922,0.8867,37.78,-884.379,52.674,7069.132015
715,0,17.4762,10.3875,4.6358,13.973,25.1863,9.0935,19.5186,0.8863,37.81,-886.228,52.595,6805.461197
716,0,17.6,10.5597,4.5331,14.0272,25.2213,9.1043,19.545,0.8911,37.91,-890.696,52.707,6864.605861
717,0,18.3141,10.8699,4.6326,14.3316,25.2559,9.1157,19.5713,0.8865,37.74,-892.581,52.636,6429.387355
718,0,19.0118,11.1066,4.798,14.6272,25.2901,9.127,19.5975,0.8924,37.68,-888.425,52.616,5625.496397
719,0,18.994,11.0475,4.8265,14.64,25.3251,9.1379,19.6239,0.8943,37.91,-891.817,52.564,7076.397436
720,0,19.5502,11.3737,4.7626,14.934,25.3602,9.1489,19.6505,0.8996,37.94,-899.63,52.695,7616.432821
721,0,17.9876,10.683,4.6267,14.1979,25.3953,9.16,19.677,0.8903,37.98,-902.011,52.588,6549.327828
722,0,17.1176,10.2691,4.5848,13.7838,25.4302,9.1708,19.7033,0.8931,37.77,-901.93,52.656,5173.021491
723,0,16.973,10.1459,4.5514,13.7957,25.4647,9.1822,19.7294,0.8868,37.57,-897.52,52.52,7474.999144
724,0,16.6926,10.1331,4.3379,13.7416,25.4992,9.1934,19.7556,0.888,37.66,-895.98,52.559,5680.816593
725,0,16.4191,9.9985,4.3379,13.6027,25.533,9.205,19.7817,0.8839,37.6,-894.238,52.512,7197.728514
726,0,16.906,10.265,4.3394,13.8216,25.5673,9.2164,19.8078,0.8824,37.6,-894.136,52.496,6444.585555
727,0,17.0057,10.1919,4.5489,13.7849,25.6016,9.2275,19.8338,0.8891,37.53,-896.021,52.605,5400.633116
728,0,17.1321,10.4342,4.4435,13.7743,25.6356,9.2392,19.8602,0.8913,37.8,-897.82,52.656,7720.765141
729,0,16.8692,9.9999,4.8255,13.5637,25.67,9.2505,19.8865,0.8775,37.74,-900.848,52.53,6175.369622
730,0,16.7402,9.7087,4.9984,13.5532,25.7043,9.262,19.9126,0.8797,37.61,-902.801,52.572,6149.227396
731,0,16.9917,9.9917,4.795,13.7251,25.7389,9.2729,19.9388,0.8752,37.69,-904.692,52.449,5738.483007
732,0,17.3258,9.9421,5.0149,13.8888,25.7738,9.2836,19.9651,0.872,37.74,-907.359,52.474,7053.769057
733,0,17.483,10.0801,4.8584,14.0645,25.8086,9.2943,19.9912,0.8731,37.63,-909.48,52.434,6610.494705
734,0,18.1396,10.2234,5.2248,14.2114,25.8429,9.3053,20.0173,0.8736,37.61,-907.096,52.463,5771.459745
735,0,18.6099,10.9708,4.4867,14.6724,25.8776,9.3164,20.0435,0.8765,37.69,-909.053,52.498,6612.875603
736,0,18.4956,10.5751,4.8775,14.5631,25.912,9.327,20.0698,0.8744,37.75,-910.864,52.463,7490.604247
737,0,18.7964,10.4241,5.3354,14.5568,25.9468,9.3385,20.0962,0.8739,37.87,-914.701,52.508,7440.472697
738,0,19.0844,10.6367,5.1816,14.7861,25.9825,9.3492,20.1228,0.8744,37.95,-924.218,52.456,5926.333966
739,0,19.8685,10.5059,5.9699,14.9127,26.0177,9.3603,20.1492,0.876,37.87,-928.292,52.506,8208.63362
740,0,20.3062,10.9513,5.7759,15.0989,26.0528,9.3714,20.1757,0.8771,37.95,-926.692,52.518,6764.196333
741,0,19.669,10.8748,5.3091,15.0051,26.0874,9.3829,20.2021,0.8775,37.84,-925.455,52.468,6341.946916
742,0,19.6588,11.0196,5.0865,15.0727,26.1217,9.3946,20.2285,0.8806,37.88,-922.655,52.511,6043.238748
743,0,19.2075,10.7605,4.9557,15.0112,26.1567,9.4053,20.2549,0.8787,37.81,-924.899,52.505,7419.374501
744,0,19.7266,10.954,5.09,15.2026,26.1919,9.4163,20.2814,0.884,37.92,-929.805,52.512,6898.260103
745,0,20.0014,11.2016,4.963,15.3568,26.2273,9.4279,20.308,0.8845,38.09,-936.773,52.545,7113.280688
746,0,19.8268,11.1561,4.8265,15.3641,26.2628,9.4393,20.3347,0.8795,38.05,-941.188,52.451,6040.112926
747,0,20.1588,10.7942,5.5942,15.2904,26.2978,9.4507,20.3614,0.8786,38.13,-939.426,52.479,7048.385355
748,0,19.9788,11.1769,4.9288,15.3931,26.3325,9.4622,20.3881,0.8802,38.09,-936.964,52.477,7126.365492
749,0,20.1868,11.1032,5.0551,15.5485,26.3672,9.4734,20.4147,0.8797,38.02,-934.456,52.473,7409.324703
750,0,20.2031,11.0324,5.161,15.5298,26.4021,9.4841,20.4413,0.8811,37.98,-935.385,52.438,7783.186916
751,0,20.7404,10.9954,5.5228,15.7422,26.4368,9.4955,20.4679,0.8799,38.09,-937.276,52.412,6855.855109
752,0,20.5453,10.9412,5.5387,15.5854,26.4714,9.507,20.4945,0.8811,37.99,-939.029,52.425,7681.811222
753,0,20.6242,11.1874,5.2287,15.7281,26.5059,9.5182,20.5211,0.8831,38.08,-937.269,52.503,7042.515466
754,0,20.6436,11.2258,5.1148,15.823,26.5406,9.5296,20.5478,0.8822,38.06,-940.061,52.469,7801.228861
755,0,20.2394,11.2225,4.9407,15.5962,26.5748,9.5415,20.5741,0.8811,37.8,-940.835,52.488,7308.308134
756,0,19.6614,10.7875,5.1967,15.1972,26.6096,9.5526,20.6005,0.8787,37.85,-940.338,52.475,6349.469114
757,0,19.6145,10.8232,5.1232,15.1881,26.6445,9.5638,20.6272,0.8752,38.05,-945.803,52.372,7632.407588
758,0,19.2193,10.5799,5.1565,15.003,26.6794,9.5751,20.6539,0.8755,38.12,-949.746,52.366,7109.872442
759,0,19.0979,10.3686,5.3114,14.9379,26.7143,9.5871,20.6807,0.8711,38.18,-952.202,52.187,5641.114288
760,0,19.5609,10.5698,5.3822,15.1289,26.7483,9.599,20.7072,0.8731,37.99,-948.429,52.233,7753.972246
761,0,20.2921,10.7096,5.6255,15.4769,26.7833,9.6105,20.7342,0.8714,38.3,-952.128,52.226,5565.398736
762,0,20.3433,10.7198,5.6017,15.5417,26.8187,9.6215,20.7611,0.8728,38.3,-960.168,52.189,7530.061615
763,0,20.4489,10.8085,5.6673,15.4931,26.8535,9.6331,20.7878,0.876,38.15,-959.603,52.309,8668.168083
764,0,20.6586,10.8526,5.8331,15.4928,26.8885,9.6443,20.8146,0.8791,38.17,-957.898,52.375,7760.20957
765,0,20.1538,10.3673,6.0898,15.2167,26.9228,9.6559,20.8413,0.8727,38.04,-955.441,52.269,7052.527825
766,0,19.9594,10.295,6.0787,15.1056,26.9575,9.6674,20.868,0.8746,38.15,-954.926,52.302,8501.381519
767,0,20.7501,10.8431,5.8357,15.5913,26.9926,9.6786,20.8947,0.8779,38.07,-961.55,52.306,7876.614543
768,0,20.7424,10.6353,6.0699,15.5572,27.0277,9.6904,20.9214,0.872,38.16,-965.228,52.222,8157.07275
769,0,20.9441,10.8936,5.918,15.6525,27.0628,9.7017,20.9481,0.8833,38.08,-966.055,52.535,7776.40101
770,0,20.9206,10.7514,6.1049,15.5843,27.0985,9.7128,20.9749,0.8785,38.17,-970.857,52.421,7047.924671
771,0,20.9291,10.9037,5.8933,15.6521,27.134,9.7243,21.0018,0.8822,38.31,-976.659,52.479,7589.764482
772,0,20.9567,10.9348,5.8898,15.652,27.1698,9.7357,21.0285,0.8806,38.1,-977.798,52.453,7294.116612
773,0,20.5952,10.8904,5.828,15.3967,27.2051,9.7473,21.0553,0.8816,38.13,-977.429,52.431,7850.012955
774,0,20.4922,10.8725,5.7623,15.3774,27.2402,9.7592,21.082,0.8807,38.08,-976.956,52.506,8384.668362
775,0,21.2535,11.1256,6.085,15.563,27.2762,9.7701,21.109,0.8783,38.33,-980.925,52.445,8584.630182
776,0,20.8891,11.1104,5.885,15.4138,27.3112,9.7822,21.1357,0.8808,38.11,-981.55,52.488,8416.369955
777,0,20.9642,10.9114,6.2309,15.3419,27.3468,9.7937,21.1624,0.8792,38.13,-980.339,52.492,8194.376869
778,0,20.0091,10.9238,5.6902,14.915,27.3822,9.8053,21.189,0.8807,38.03,-982.258,52.559,7183.535541
779,0,18.8039,10.2446,5.6378,14.4415,27.4171,9.8166,21.2155,0.8801,37.89,-978.51,52.488,9553.991218
780,0,18.6891,10.2693,5.5563,14.3835,27.4523,9.8281,21.242,0.8806,37.89,-977.52,52.533,7458.133088
781,0,18.3672,10.0355,5.6095,14.2421,27.4869,9.8396,21.2682,0.8781,37.74,-976.131,52.448,7953.667281
782,0,17.1302,9.4237,5.4808,13.7457,27.5223,9.8513,21.2948,0.8717,37.98,-979.656,52.329,8268.616807
783,0,17.1016,9.6732,5.21,13.7384,27.5574,9.8622,21.3211,0.8695,37.79,-982.848,52.293,7783.40347
784,0,17.669,9.7357,5.3488,14.1045,27.5922,9.8737,21.3474,0.8705,37.79,-977.539,52.213,6331.662944
785,0,18.5528,10.376,5.3071,14.3897,27.6271,9.885,21.3739,0.875,37.94,-981.427,52.271,7444.762537
786,0,17.9761,10.0403,5.3111,14.1447,27.6625,9.8963,21.4005,0.8736,37.99,-985.285,52.248,8672.752597
787,0,17.9471,10.4549,4.7498,14.2624,27.6967,9.908,21.4269,0.8786,37.88,-982.996,52.376,7940.366129
788,0,17.6877,10.3999,4.7323,14.0755,27.7315,9.919,21.4532,0.879,37.75,-978.246,52.349,7774.700224
789,0,17.2047,10.3871,4.4255,13.912,27.7661,9.9302,21.4798,0.8779,38.0,-980.704,52.371,7886.567348
790,0,16.9015,10.0736,4.5138,13.8342,27.8004,9.9412,21.506,0.8771,37.67,-980.182,52.371,8164.912936
791,0,16.3276,9.7945,4.4041,13.649,27.8352,9.9524,21.5321,0.879,37.63,-980.753,52.473,6977.01072
792,0,17.1435,10.0746,4.7152,13.8737,27.8696,9.9636,21.5582,0.885,37.61,-981.934,52.602,8963.308126
793,0,17.621,10.3563,4.6348,14.1498,27.9045,9.9746,21.5845,0.8822,37.73,-983.942,52.543,8030.350497
794,0,17.2714,10.1587,4.5975,14.0351,27.9397,9.9857,21.6108,0.879,37.81,-990.773,52.439,8071.456031
795,0,17.8907,10.4338,4.758,14.219,27.9749,9.9967,21.6372,0.8862,37.83,-996.002,52.584,9163.207684
796,0,17.5548,10.1891,4.8921,13.9937,28.0099,10.0081,21.6637,0.8886,37.95,-997.43,52.615,5748.329002
797,0,18.097,10.2613,5.25,14.1057,28.0452,10.0193,21.6902,0.8862,37.9,-999.313,52.6,10283.725529
798,0,18.5168,10.4874,5.3217,14.2277,28.081,10.0306,21.7168,0.8853,38.03,-1005.565,52.553,8665.088492
799,0,18.9456,10.3244,6.0345,14.1067,28.1159,10.0423,21.7432,0.8875,37.88,-1006.212,52.563,9056.542679
800,0,18.1067,10.9422,4.5056,14.1789,28.1515,10.054,21.7698,0.8878,38.0,-1006.714,52.646,8561.287015
801,0,17.8764,10.8603,4.4032,14.1329,28.187,10.0649,21.796,0.8908,37.71,-1009.409,52.687,9274.337279
802,0,18.4628,11.0087,4.607,14.3671,28.2227,10.0758,21.8227,0.8961,38.05,-1011.062,52.77,7736.888751
803,0,18.7776,10.6069,5.5236,14.1671,28.2579,10.0872,21.8489,0.889,37.7,-1008.898,52.616,8083.24151
804,0,20.1136,10.7345,6.4097,14.4894,28.2933,10.0981,21.8754,0.8917,37.93,-1008.427,52.595,8556.719038
805,0,19.7964,10.8917,5.9479,14.4768,28.3285,10.1096,21.902,0.8946,38.0,-1012.268,52.706,8320.080656
806,0,19.8803,11.117,5.7847,14.4986,28.3635,10.1211,21.9282,0.8958,37.68,-1010.341,52.822,8679.722906
807,0,18.4441,10.8308,5.0525,14.0807,28.3982,10.1323,21.9544,0.8897,37.71,-1005.525,52.708,6468.942792
808,0,18.9085,11.2052,4.8655,14.3577,28.433,10.1436,21.9809,0.8902,37.88,-1006.803,52.734,7505.741069
809,0,19.1134,10.6664,5.9656,14.0014,28.4677,10.1553,22.0074,0.8907,37.94,-1009.248,52.724,7601.070068
810,0,18.8034,10.6807,5.5636,14.0791,28.5029,10.1665,22.034,0.8857,38.05,-1014.983,52.658,8639.155871
811,0,20.0301,10.3786,6.9662,14.2053,28.5378,10.1782,22.0604,0.8883,37.84,-1017.662,52.699,10217.028697
812,0,20.8093,10.9287,6.9127,14.4879,28.5731,10.1898,22.087,0.8969,38.05,-1020.947,52.937,9286.150493
813,0,19.2111,10.9611,5.646,14.124,28.6081,10.2017,22.1135,0.8938,37.89,-1022.828,52.853,7728.542575
814,0,18.6085,10.8589,5.2291,14.0406,28.6434,10.2128,22.1398,0.8954,37.82,-1021.701,52.866,8277.99963
815,0,18.1784,10.3378,5.6371,13.7235,28.6786,10.2241,22.1662,0.8949,37.85,-1022.101,52.743,7814.323568
816,0,18.08,10.3577,5.4674,13.7749,28.7137,10.235,22.1923,0.892,37.61,-1019.313,52.668,6997.668012
817,0,18.673,10.6782,5.4259,14.0889,28.749,10.2463,22.2189,0.8925,37.99,-1024.048,52.695,9299.092739
818,0,18.8143,10.7529,5.4375,14.1438,28.784,10.2581,22.2452,0.8884,37.75,-1028.585,52.593,7978.570078
819,0,19.0749,11.071,5.1135,14.4104,28.8193,10.2695,22.2717,0.8956,37.98,-1029.076,52.793,8565.828611
820,0,18.8171,11.2006,4.6897,14.4469,28.8544,10.2804,22.2981,0.8941,37.82,-1029.611,52.769,7318.666757
821,0,18.4429,11.0272,4.5457,14.3901,28.8894,10.2918,22.3249,0.8867,38.18,-1029.568,52.675,7578.357354
822,0,18.498,10.8262,4.9037,14.2881,28.9248,10.3033,22.3515,0.8882,38.1,-1035.239,52.668,9302.878272
823,0,18.3856,11.0118,4.5488,14.3449,28.9602,10.3147,22.3781,0.8931,37.99,-1037.457,52.761,8543.762913
824,0,18.8305,11.0195,4.7892,14.5418,28.9954,10.3261,22.4047,0.8875,37.96,-1036.93,52.673,8211.689843
825,0,17.8693,10.7821,4.304,14.3033,29.0307,10.3374,22.4314,0.8865,38.1,-1039.226,52.643,8970.96797
826,0,18.9939,10.977,4.9559,14.581,29.0656,10.3488,22.4581,0.8894,38.14,-1039.251,52.709,8986.85349
827,0,19.1076,10.8536,5.1361,14.6379,29.1004,10.3602,22.4845,0.8888,37.88,-1034.529,52.709,8987.067494
828,0,19.4216,10.6408,5.9223,14.3786,29.1351,10.3717,22.5111,0.8859,38.02,-1033.705,52.727,8641.516962
829,0,19.7817,10.4918,6.3118,14.4981,29.1705,10.3827,22.5378,0.8861,38.07,-1040.342,52.758,9596.393836
830,0,19.7754,10.5475,6.2503,14.4975,29.2056,10.3938,22.5644,0.8882,37.99,-1043.327,52.833,9714.966938
831,0,18.4079,10.4529,5.3361,14.139,29.2401,10.405,22.591,0.8917,38.03,-1039.098,52.827,9602.95993
832,0,19.5176,10.2003,6.6893,14.148,29.2754,10.4159,22.6174,0.8922,37.87,-1040.853,52.852,9670.899647
833,0,19.5103,10.8641,5.6825,14.4836,29.3105,10.4272,22.644,0.8978,38.02,-1046.581,52.959,8069.643499
834,0,21.0357,10.6676,7.2031,14.685,29.3459,10.4381,22.6705,0.9001,37.93,-1049.048,53.026,8442.847523
835,0,21.029,10.8427,6.8808,14.8255,29.3807,10.4497,22.6971,0.8983,38.04,-1046.854,53.01,9316.376023
836,0,20.3759,10.3762,7.0328,14.4869,29.4155,10.4613,22.7237,0.896,38.02,-1047.535,52.952,8193.723556
837,0,20.5035,10.1377,7.5103,14.3755,29.4507,10.4729,22.7502,0.8978,37.93,-1050.602,52.951,9103.48156
838,0,21.2041,9.9122,8.4311,14.3807,29.4855,10.4844,22.7765,0.9026,37.79,-1050.799,53.1,8400.346531
839,0,21.8099,10.0729,8.6446,14.6123,29.5204,10.4959,22.8029,0.9012,37.84,-1050.403,53.061,8017.891404
840,0,21.8705,10.2874,8.467,14.6361,29.5558,10.5072,22.8294,0.8999,37.93,-1054.627,53.0,8541.679058
841,0,21.9822,10.3572,8.3632,14.7819,29.591,10.5189,22.8563,0.9035,38.3,-1060.661,53.108,11398.686946
842,0,22.7465,10.7925,8.3328,15.1412,29.6259,10.53,22.8827,0.9068,37.88,-1058.319,53.155,9748.249471
843,0,22.3958,10.553,8.3373,15.0255,29.6617,10.5411,22.9095,0.9025,38.12,-1061.263,53.034,8635.993052
844,0,22.5286,10.5903,8.3139,15.1445,29.6972,10.552,22.9358,0.9013,37.81,-1065.128,53.048,9395.898209
845,0,21.905,10.3672,8.0705,14.9873,29.7327,10.5636,22.9626,0.8991,38.15,-1066.27,52.96,8324.570133
846,0,22.5417,10.7304,8.0968,15.2344,29.768,10.5751,22.9893,0.9028,38.13,-1069.018,53.02,8211.537233
847,0,23.1611,10.9388,8.2964,15.4458,29.8037,10.5864,23.016,0.9032,38.1,-1071.956,53.081,9635.687165
848,0,23.4944,11.1464,8.2195,15.6485,29.8394,10.5977,23.0428,0.91,38.19,-1074.37,53.216,7908.283111
849,0,23.1215,11.1667,7.9727,15.5021,29.8747,10.609,23.0695,0.9084,38.11,-1072.266,53.099,8815.6994
850,0,22.7888,10.9611,8.0032,15.3445,29.9105,10.6201,23.0963,0.9035,38.2,-1073.754,53.013,9078.822398
851,0,22.5737,10.8082,8.0172,15.2683,29.9457,10.6312,23.123,0.9032,38.11,-1074.019,52.948,10912.489571
852,0,23.5757,11.198,8.2027,15.6951,29.9816,10.6422,23.1501,0.9098,38.46,-1079.333,53.145,9998.125874
853,0,23.4939,11.0455,8.3858,15.5825,30.0173,10.6534,23.1768,0.908,38.1,-1083.968,53.113,11519.600256
854,0,23.1926,10.9582,8.3173,15.437,30.0524,10.6646,23.2037,0.9059,38.23,-1079.029,53.007,10166.477386
855,0,24.2,11.1225,8.8424,15.7551,30.0886,10.6758,23.2306,0.9048,38.33,-1084.836,53.017,8507.641502
856,0,23.8493,10.9875,8.8137,15.5681,30.1233,10.6878,23.2573,0.9055,38.05,-1083.586,53.054,10903.988519
857,0,23.6863,10.9785,8.5915,15.6363,30.1589,10.6993,23.2843,0.9029,38.34,-1081.192,53.001,8603.028587
858,0,22.8705,10.6994,8.2809,15.4102,30.1944,10.7106,23.311,0.9015,38.13,-1086.641,52.879,9169.574528
859,0,23.5514,10.7803,8.5995,15.6915,30.2298,10.7224,23.3377,0.9045,38.11,-1087.495,52.978,9497.191994
860,0,23.1311,10.7502,8.3994,15.5016,30.2654,10.7337,23.3645,0.9011,38.16,-1088.57,52.938,9610.515514
861,0,23.008,10.3224,8.8311,15.3746,30.3008,10.745,23.3911,0.8988,38.08,-1089.939,52.846,8611.982689
862,0,23.2074,10.6978,8.5951,15.4345,30.3362,10.7564,23.4179,0.9017,38.13,-1087.998,52.886,9970.418881
863,0,23.1951,10.3253,8.9072,15.4826,30.3713,10.768,23.4448,0.9034,38.29,-1089.455,52.886,9302.356288
864,0,23.5576,10.337,9.1307,15.6099,30.4065,10.7796,23.4716,0.9023,38.16,-1091.042,52.855,8616.969378
865,0,22.8858,10.16,8.9578,15.288,30.4408,10.7915,23.4982,0.8964,38.08,-1085.807,52.719,8516.605443
866,0,23.4807,10.6682,8.8164,15.516,30.4758,10.8029,23.525,0.8979,38.14,-1085.834,52.765,8769.719151
867,0,23.799,10.6193,9.0828,15.6169,30.5101,10.8153,23.5516,0.9004,38.05,-1086.527,52.837,9863.393819
868,0,23.9559,10.6854,9.138,15.6525,30.5451,10.8273,23.5784,0.9052,38.19,-1088.776,52.959,9286.540094
869,0,23.4784,10.5004,8.8948,15.6033,30.5794,10.8393,23.605,0.9055,38.05,-1090.261,52.947,9839.217571
870,0,23.5061,10.328,9.1745,15.5236,30.614,10.8514,23.6317,0.904,38.01,-1088.225,52.922,9479.191169
871,0,22.8812,9.9655,9.274,15.1617,30.6489,10.8633,23.6583,0.8972,38.06,-1093.162,52.761,8131.732603
872,0,22.5035,9.612,9.5435,14.868,30.684,10.8753,23.6851,0.8994,38.15,-1097.891,52.788,10866.728548
873,0,21.9843,9.5021,9.4219,14.5804,30.7189,10.8871,23.7118,0.8967,38.09,-1100.403,52.739,8522.221062
874,0,20.8604,9.195,9.0442,14.1412,30.7535,10.8986,23.7383,0.8971,37.91,-1093.089,52.702,10545.849925
875,0,20.4189,8.9983,8.9154,14.0253,30.7875,10.9108,23.7647,0.8928,37.89,-1090.957,52.68,11390.756979
876,0,20.7424,9.0618,8.9829,14.2177,30.8216,10.9227,23.7911,0.8922,37.83,-1087.158,52.568,9582.795785
877,0,21.0283,9.1532,9.0956,14.2995,30.8557,10.9349,23.8175,0.8934,37.87,-1088.755,52.612,9702.489161
878,0,20.8889,8.8524,9.3332,14.2232,30.8898,10.9469,23.8441,0.8923,37.97,-1091.761,52.615,10241.39006
879,0,19.7915,8.4575,8.932,13.9219,30.9238,10.9589,23.8703,0.8905,37.71,-1089.57,52.599,8822.108344
880,0,19.5279,7.9626,9.415,13.6704,30.9572,10.9713,23.8967,0.8854,37.82,-1085.185,52.495,9488.593728
881,0,19.231,7.7464,9.4056,13.5991,30.9913,10.9832,23.9232,0.8805,37.91,-1089.471,52.423,10525.585176
882,0,20.3657,7.8596,10.2842,13.7419,31.0249,10.9954,23.9495,0.8837,37.81,-1092.531,52.475,8563.991146
883,0,20.2047,7.7869,10.25,13.6878,31.0591,11.0075,23.9761,0.8809,37.98,-1095.398,52.47,9688.816653
884,0,20.3326,7.6799,10.4477,13.725,31.0929,11.0194,24.0025,0.8765,37.87,-1097.105,52.4,8540.903115
885,0,20.9723,8.0608,10.5177,13.9138,31.1267,11.0314,24.0289,0.8836,37.85,-1095.496,52.488,9627.691254
886,0,21.0856,7.6628,11.246,13.6968,31.1611,11.0433,24.0554,0.8823,37.93,-1100.201,52.453,7940.606793
887,0,21.2964,7.812,11.1684,13.836,31.1954,11.0551,24.082,0.8804,37.97,-1104.435,52.437,9961.066229
888,0,21.1633,7.7926,11.2029,13.6878,31.2298,11.0669,24.1086,0.8859,38.02,-1106.536,52.545,11148.169557
889,0,20.5217,7.4803,11.0279,13.5335,31.2634,11.079,24.1348,0.8824,37.69,-1103.185,52.509,8884.343671
890,0,20.4336,7.7549,10.4612,13.7375,31.2975,11.091,24.1612,0.8821,37.82,-1099.882,52.518,9614.418939
891,0,19.931,7.5359,10.4264,13.4888,31.3318,11.103,24.1876,0.882,37.85,-1106.198,52.469,9050.027066
892,0,20.895,7.8258,10.8261,13.7632,31.3658,11.115,24.214,0.8858,37.88,-1107.539,52.531,9742.733295
893,0,20.817,7.936,10.7315,13.6695,31.3996,11.1275,24.2405,0.8905,37.91,-1108.236,52.613,8739.648278
894,0,21.4789,8.0423,11.0725,13.8842,31.4336,11.1398,24.2671,0.8918,38.01,-1111.481,52.645,9434.86695
895,0,21.5025,8.0504,11.084,13.8881,31.4685,11.1517,24.2936,0.8963,37.98,-1119.384,52.7,9141.142149
896,0,22.1153,8.3671,11.1905,14.0777,31.5024,11.1638,24.3201,0.8952,37.91,-1118.242,52.718,9445.461034
