rollout,feasible,violation,J_D,J_P,J_B,mu_D,mu_P,mu_B,coverage,enhanced_tiles,reward,mean_psnr_db
258,0,0.35,0.65,3.7948,7.3976,2.2423,0.0,1.4536,0.8492,16.66,14.31,52.114
259,0,0.3467,0.6467,3.7948,7.3842,2.2448,0.0,1.4533,0.8494,16.66,14.484,52.123
260,0,0.2895,0.5895,3.7948,7.3908,2.2472,0.0,1.453,0.8515,16.57,14.625,52.147
261,0,0.2766,0.5766,3.7948,7.3837,2.25,0.0,1.4528,0.8502,16.71,14.437,52.124
262,0,0.3018,0.6018,3.7948,7.4067,2.2522,0.0,1.4525,0.85,16.6,14.676,52.127
263,0,0.3037,0.6037,3.7948,7.4061,2.2545,0.0,1.4521,0.8506,16.56,15.163,52.13
264,0,0.2622,0.5622,3.7948,7.4067,2.2572,0.0,1.452,0.8513,16.73,14.269,52.128
265,0,0.2988,0.5988,3.7948,7.4,2.2592,0.0,1.4516,0.851,16.57,14.544,52.155
266,0,0.2246,0.5246,3.7948,7.3902,2.2614,0.0,1.4514,0.8529,16.65,15.318,52.161
267,0,0.247,0.547,3.7948,7.3883,2.2637,0.0,1.451,0.8519,16.59,15.075,52.159
268,0,0.3136,0.6136,3.7948,7.4007,2.2664,0.0,1.4509,0.8482,16.72,14.616,52.146
269,0,0.2938,0.5938,3.7948,7.3886,2.2689,0.0,1.4506,0.8516,16.69,14.456,52.16
270,0,0.2907,0.5907,3.7948,7.3965,2.271,0.0,1.4504,0.8516,16.63,14.89,52.16
271,0,0.3119,0.6119,3.7948,7.4012,2.2734,0.0,1.45,0.8522,16.57,14.949,52.138
272,0,0.2781,0.5781,3.7948,7.4129,2.2756,0.0,1.4497,0.8529,16.6,14.821,52.16
273,0,0.3143,0.6143,3.7948,7.4223,2.2786,0.0,1.4496,0.8516,16.76,14.681,52.142
274,0,0.3009,0.6009,3.7948,7.4304,2.2815,0.0,1.4494,0.8508,16.75,14.249,52.153
275,0,0.314,0.614,3.7948,7.415,2.2839,0.0,1.4492,0.8519,16.66,14.603,52.17
276,0,0.326,0.626,3.7948,7.4196,2.287,0.0,1.4492,0.852,16.86,14.031,52.163
277,0,0.3078,0.6078,3.7948,7.4323,2.2892,0.0,1.4489,0.8533,16.61,14.219,52.168
278,0,0.3338,0.6338,3.7948,7.4241,2.292,0.0,1.4488,0.8542,16.82,14.694,52.183
279,0,0.3376,0.6376,3.7948,7.4149,2.2941,0.0,1.4485,0.855,16.54,14.696,52.224
280,0,0.3182,0.6182,3.7948,7.4379,2.2965,0.0,1.4482,0.8557,16.63,15.071,52.21
281,0,0.3866,0.6866,3.7948,7.4631,2.2994,0.0,1.4481,0.8573,16.79,14.6,52.227
282,0,0.3783,0.6783,3.7948,7.4547,2.3025,0.0,1.4481,0.8538,16.88,13.95,52.167
283,0,0.415,0.715,3.7948,7.4625,2.3056,0.0,1.448,0.8552,16.79,13.618,52.214
284,0,0.4326,0.7326,3.7948,7.4636,2.3086,0.0,1.4479,0.8549,16.74,13.645,52.209
285,0,0.468,0.768,3.7948,7.4593,2.3115,0.0,1.4478,0.8569,16.75,13.787,52.251
286,0,0.4752,0.7752,3.7948,7.4702,2.314,0.0,1.4475,0.8573,16.67,14.231,52.255
287,0,0.453,0.753,3.7948,7.4709,2.3164,0.0,1.4473,0.8564,16.66,14.919,52.224
288,0,0.4294,0.7294,3.7948,7.468,2.3192,0.0,1.4472,0.8551,16.79,14.802,52.199
289,0,0.4026,0.7026,3.7948,7.4606,2.3217,0.0,1.447,0.8546,16.67,14.611,52.174
290,0,0.4412,0.7412,3.7948,7.4626,2.3242,0.0,1.4468,0.8552,16.72,14.772,52.194
291,0,0.4036,0.7036,3.7948,7.4615,2.3266,0.0,1.4465,0.8542,16.65,14.609,52.171
292,0,0.4118,0.7118,3.7948,7.4629,2.3288,0.0,1.4462,0.854,16.57,14.557,52.168
293,0,0.4551,0.7551,3.7948,7.4802,2.3311,0.0,1.4459,0.8534,16.61,14.614,52.153
294,0,0.4349,0.7349,3.7948,7.47,2.3338,0.0,1.4457,0.8553,16.69,14.322,52.203
295,0,0.3893,0.6893,3.7948,7.4566,2.3363,0.0,1.4454,0.8527,16.56,14.322,52.171
296,0,0.4109,0.7109,3.7948,7.4528,2.3386,0.0,1.445,0.8552,16.57,14.631,52.205
297,0,0.4393,0.7393,3.7948,7.4696,2.3411,0.0,1.4447,0.8559,16.6,14.748,52.211
298,0,0.5277,0.8277,3.7948,7.4826,2.3438,0.0,1.4445,0.8555,16.74,14.162,52.207
299,0,0.5127,0.8127,3.7948,7.4786,2.3461,0.0,1.4443,0.8554,16.63,14.512,52.228
300,0,0.5183,0.8183,3.7948,7.4914,2.3483,0.0,1.444,0.8542,16.62,14.924,52.18
301,0,0.5149,0.8149,3.7948,7.4927,2.3513,0.0,1.4439,0.8554,16.84,14.517,52.228
302,0,0.5018,0.8018,3.7948,7.5011,2.3538,0.0,1.4438,0.8531,16.74,14.412,52.157
303,0,0.5317,0.8317,3.7948,7.5105,2.3567,0.0,1.4437,0.8571,16.82,14.569,52.225
304,0,0.539,0.839,3.7948,7.5107,2.3594,0.0,1.4436,0.8544,16.76,14.124,52.2
305,0,0.5342,0.8342,3.7948,7.5054,2.3623,0.0,1.4435,0.8561,16.78,13.925,52.235
306,0,0.6027,0.9027,3.7948,7.5278,2.3651,0.0,1.4434,0.8552,16.76,14.018,52.208
307,0,0.6076,0.9076,3.7948,7.5353,2.3682,0.0,1.4433,0.8578,16.85,14.258,52.242
308,0,0.6143,0.9143,3.7948,7.5494,2.3706,0.0,1.4432,0.856,16.73,14.472,52.199
309,0,0.6159,0.9159,3.7948,7.5451,2.3737,0.0,1.4431,0.8572,16.81,14.072,52.234
310,0,0.5504,0.8504,3.7948,7.5261,2.3765,0.0,1.443,0.8573,16.8,13.952,52.22
311,0,0.5795,0.8795,3.7948,7.5296,2.3797,0.0,1.4431,0.8574,16.92,13.929,52.228
312,0,0.5746,0.8746,3.7948,7.5299,2.3826,0.0,1.4431,0.8566,16.86,13.862,52.21
313,0,0.59,0.89,3.7948,7.534,2.3856,0.0,1.443,0.8566,16.82,13.887,52.198
314,0,0.5609,0.8609,3.7948,7.5385,2.3883,0.0,1.443,0.8534,16.83,13.962,52.132
315,0,0.6148,0.9148,3.7948,7.5476,2.3907,0.0,1.4427,0.8569,16.68,14.376,52.208
316,0,0.6091,0.9091,3.7948,7.5387,2.3932,0.0,1.4426,0.8594,16.75,14.522,52.253
317,0,0.5514,0.8514,3.7948,7.5205,2.3962,0.0,1.4425,0.8586,16.8,14.173,52.258
318,0,0.5214,0.8214,3.7948,7.5124,2.3991,0.0,1.4425,0.8573,16.81,13.944,52.232
319,0,0.5276,0.8276,3.7948,7.5199,2.4023,0.0,1.4424,0.8572,16.82,13.801,52.201
320,0,0.5748,0.8748,3.7948,7.5246,2.4057,0.0,1.4424,0.8591,16.85,13.587,52.231
321,0,0.5197,0.8197,3.7948,7.5138,2.4082,0.0,1.4422,0.8576,16.73,13.85,52.213
322,0,0.6313,0.9313,3.7948,7.5358,2.4106,0.0,1.442,0.8576,16.68,14.073,52.223
323,0,0.5358,0.8358,3.7948,7.5035,2.4135,0.0,1.4419,0.8569,16.81,14.078,52.191
324,0,0.581,0.881,3.7948,7.5324,2.4163,0.0,1.4417,0.8597,16.68,13.911,52.263
325,0,0.5757,0.8757,3.7948,7.5302,2.4189,0.0,1.4415,0.8574,16.69,14.192,52.239
326,0,0.5779,0.8779,3.7948,7.5352,2.4213,0.0,1.4413,0.8579,16.67,14.434,52.223
327,0,0.5087,0.8087,3.7948,7.5144,2.4245,0.0,1.4412,0.8565,16.82,14.094,52.186
328,0,0.5362,0.8362,3.7948,7.527,2.4269,0.0,1.441,0.8551,16.7,13.88,52.181
329,0,0.539,0.839,3.7948,7.5229,2.4298,0.0,1.441,0.8556,16.79,13.931,52.197
330,0,0.511,0.811,3.7948,7.5284,2.4326,0.0,1.4409,0.8573,16.81,14.025,52.232
331,0,0.5181,0.8181,3.7948,7.525,2.4352,0.0,1.4407,0.856,16.74,14.227,52.225
332,0,0.6181,0.9181,3.7948,7.5528,2.4378,0.0,1.4405,0.8593,16.7,14.25,52.27
333,0,0.6463,0.9463,3.7948,7.5595,2.4406,0.0,1.4404,0.8607,16.74,14.305,52.286
334,0,0.6159,0.9159,3.7948,7.5426,2.4433,0.0,1.4402,0.8585,16.73,14.283,52.266
335,0,0.6714,0.9714,3.7948,7.5581,2.4462,0.0,1.4402,0.8589,16.84,14.031,52.266
336,0,0.6557,0.9557,3.7948,7.5622,2.4493,0.0,1.44,0.8572,16.75,13.901,52.217
337,0,0.6146,0.9146,3.7948,7.5521,2.4521,0.0,1.44,0.857,16.79,13.835,52.217
338,0,0.6,0.9,3.7948,7.5378,2.4546,0.0,1.4397,0.8563,16.62,14.128,52.191
339,0,0.5259,0.8259,3.7948,7.5174,2.4572,0.0,1.4395,0.856,16.75,14.453,52.192
340,0,0.5669,0.8669,3.7948,7.543,2.4602,0.0,1.4395,0.857,16.81,14.096,52.217
341,0,0.5513,0.8513,3.7948,7.5482,2.4632,0.0,1.4394,0.8569,16.84,13.821,52.195
342,0,0.5622,0.8622,3.7948,7.5486,2.4661,0.0,1.4394,0.8576,16.84,13.643,52.228
343,0,0.5039,0.8039,3.7948,7.5436,2.4693,0.0,1.4393,0.8578,16.81,13.288,52.24
344,0,0.5014,0.8014,3.7948,7.5408,2.4724,0.0,1.4392,0.8576,16.81,13.251,52.24
345,0,0.5452,0.8452,3.7948,7.5535,2.4751,0.0,1.4391,0.8576,16.74,13.785,52.239
346,0,0.5845,0.8845,3.7948,7.5828,2.4777,0.0,1.439,0.8566,16.82,14.132,52.215
347,0,0.6049,0.9049,3.7948,7.5833,2.4808,0.0,1.439,0.8566,16.87,14.094,52.215
348,0,0.6191,0.9191,3.7948,7.5787,2.4839,0.0,1.4391,0.8578,16.94,13.575,52.251
349,0,0.594,0.894,3.7948,7.5667,2.4868,0.0,1.439,0.8578,16.8,13.604,52.251
350,0,0.6179,0.9179,3.7948,7.576,2.4897,0.0,1.439,0.8584,16.84,13.809,52.251
351,0,0.6511,0.9511,3.7948,7.5837,2.4926,0.0,1.4389,0.8585,16.76,13.865,52.262
352,0,0.625,0.925,3.7948,7.5808,2.4954,0.0,1.4388,0.8596,16.77,13.713,52.29
353,0,0.6558,0.9558,3.7948,7.5946,2.499,0.0,1.4388,0.8591,16.93,13.197,52.269
354,0,0.6763,0.9763,3.7948,7.6017,2.5024,0.0,1.4388,0.8585,16.84,12.943,52.25
355,0,0.7371,1.0371,3.7948,7.609,2.5055,0.0,1.4388,0.8569,16.86,13.22,52.23
356,0,0.7616,1.0616,3.7948,7.6218,2.5088,0.0,1.4387,0.8583,16.84,13.163,52.266
357,0,0.7553,1.0553,3.7948,7.6145,2.5122,0.0,1.4387,0.8574,16.87,13.117,52.255
358,0,0.7683,1.0683,3.7948,7.6262,2.5159,0.0,1.4387,0.8573,16.85,12.944,52.245
359,0,0.795,1.095,3.7948,7.6345,2.5187,0.0,1.4386,0.8576,16.79,13.325,52.243
360,0,0.7503,1.0503,3.7948,7.6285,2.5214,0.0,1.4385,0.8579,16.81,13.663,52.258
361,0,0.7963,1.0963,3.7948,7.6508,2.5242,0.0,1.4384,0.857,16.77,13.897,52.278
362,0,0.7615,1.0615,3.7948,7.6389,2.5271,0.0,1.4384,0.8558,16.83,14.003,52.231
363,0,0.6961,0.9961,3.7948,7.6178,2.5299,0.0,1.4383,0.8559,16.84,13.74,52.216
364,0,0.7507,1.0507,3.7948,7.6369,2.5331,0.0,1.4384,0.8559,16.89,13.222,52.249
365,0,0.7562,1.0562,3.7948,7.6471,2.536,0.0,1.4383,0.8556,16.85,13.414,52.261
366,0,0.8038,1.1038,3.7948,7.6546,2.5391,0.0,1.4383,0.8559,16.86,13.69,52.268
367,0,0.8492,1.1492,3.7948,7.6904,2.5425,0.0,1.4383,0.8534,16.89,13.34,52.237
368,0,0.852,1.152,3.7948,7.6936,2.5454,0.0,1.4383,0.8569,16.87,13.233,52.251
369,0,0.7371,1.0371,3.7948,7.6512,2.5482,0.0,1.4383,0.8568,16.83,13.403,52.266
370,0,0.7652,1.0652,3.7948,7.6707,2.5514,0.0,1.4383,0.857,16.9,13.321,52.271
371,0,0.8186,1.1186,3.7948,7.6933,2.5543,0.0,1.4383,0.8572,16.85,13.244,52.287
372,0,0.8443,1.1443,3.7948,7.6924,2.5569,0.0,1.4382,0.857,16.78,13.768,52.294
373,0,0.8198,1.1198,3.7948,7.6878,2.5599,0.0,1.4382,0.8572,16.85,13.553,52.28
374,0,0.8764,1.1764,3.7948,7.7001,2.5629,0.0,1.4381,0.8573,16.84,13.638,52.29
375,0,0.8137,1.1137,3.7948,7.6624,2.5659,0.0,1.4382,0.8537,16.91,13.731,52.244
376,0,0.7704,1.0704,3.7948,7.6578,2.5688,0.0,1.4381,0.8558,16.77,13.593,52.297
377,0,0.8188,1.1188,3.7948,7.6772,2.5714,0.0,1.438,0.8549,16.82,14.033,52.267
378,0,0.784,1.084,3.7948,7.6708,2.5747,0.0,1.438,0.8555,16.86,13.712,52.292
379,0,0.8092,1.1092,3.7948,7.6786,2.5779,0.0,1.4379,0.8537,16.84,13.003,52.238
380,0,0.7517,1.0517,3.7948,7.6636,2.5804,0.0,1.4378,0.8531,16.77,13.716,52.239
381,0,0.767,1.067,3.7948,7.6616,2.583,0.0,1.4378,0.8545,16.83,13.98,52.269
382,0,0.7539,1.0539,3.7948,7.6837,2.5856,0.0,1.4377,0.8535,16.81,13.893,52.259
383,0,0.8032,1.1032,3.7948,7.692,2.5886,0.0,1.4377,0.8541,16.87,13.599,52.287
384,0,0.7586,1.0586,3.7948,7.6962,2.5917,0.0,1.4377,0.854,16.86,13.203,52.288
385,0,0.7182,1.0182,3.7948,7.6875,2.5946,0.0,1.4377,0.8544,16.94,13.274,52.246
386,0,0.7659,1.0659,3.7948,7.7001,2.5975,0.0,1.4378,0.8512,16.91,13.622,52.171
387,0,0.7221,1.0221,3.7948,7.6758,2.6002,0.0,1.4377,0.851,16.82,13.632,52.186
388,0,0.7187,1.0187,3.7948,7.6799,2.6026,0.0,1.4376,0.849,16.82,13.846,52.161
389,0,0.7566,1.0566,3.7948,7.7045,2.6049,0.0,1.4375,0.85,16.75,14.11,52.183
390,0,0.7683,1.0683,3.7948,7.7036,2.6071,0.0,1.4374,0.8492,16.77,14.445,52.15
391,0,0.7687,1.0687,3.7948,7.69,2.6098,0.0,1.4373,0.8523,16.85,14.344,52.203
392,0,0.7844,1.0844,3.7948,7.7008,2.6122,0.0,1.4373,0.851,16.87,13.842,52.176
393,0,0.7745,1.0745,3.7948,7.7076,2.6149,0.0,1.4373,0.8516,16.88,13.725,52.19
394,0,0.746,1.046,3.7948,7.6904,2.6175,0.0,1.4373,0.8504,16.79,13.595,52.145
395,0,0.7171,1.0171,3.7948,7.6931,2.6199,0.0,1.4371,0.8489,16.77,13.936,52.135
396,0,0.7134,1.0134,3.7948,7.6832,2.6225,0.0,1.4371,0.8496,16.84,13.857,52.162
397,0,0.6847,0.9847,3.7948,7.6818,2.6254,0.0,1.437,0.8515,16.84,13.581,52.159
398,0,0.7069,1.0069,3.7948,7.6814,2.6277,0.0,1.4369,0.8489,16.79,13.772,52.133
399,0,0.792,1.092,3.7948,7.7035,2.6303,0.0,1.4368,0.8531,16.79,14.179,52.236
400,0,0.8259,1.1259,3.7948,7.7091,2.6332,0.0,1.4368,0.8519,16.83,13.824,52.242
401,0,0.7435,1.0435,3.7948,7.6964,2.6361,0.0,1.4368,0.8526,16.88,13.479,52.223
402,0,0.7727,1.0727,3.7948,7.698,2.6385,0.0,1.4367,0.853,16.77,13.787,52.248
403,0,0.7351,1.0351,3.7948,7.685,2.6412,0.0,1.4367,0.8545,16.86,13.695,52.268
404,0,0.7728,1.0728,3.7948,7.7007,2.644,0.0,1.4366,0.853,16.79,13.428,52.253
405,0,0.7267,1.0267,3.7948,7.6847,2.6466,0.0,1.4365,0.8546,16.81,13.835,52.288
406,0,0.6704,0.9704,3.7948,7.6611,2.6495,0.0,1.4366,0.8549,16.93,13.937,52.295
407,0,0.7277,1.0277,3.7948,7.6734,2.6519,0.0,1.4364,0.8529,16.74,13.803,52.236
408,0,0.768,1.068,3.7948,7.685,2.6548,0.0,1.4364,0.8532,16.85,13.876,52.266
409,0,0.7583,1.0583,3.7948,7.685,2.6577,0.0,1.4362,0.8526,16.78,13.708,52.24
410,0,0.715,1.015,3.7948,7.6757,2.6603,0.0,1.4363,0.8527,16.89,13.584,52.258
411,0,0.8342,1.1342,3.7948,7.7117,2.6631,0.0,1.4363,0.8557,16.87,13.769,52.301
412,0,0.7646,1.0646,3.7948,7.7008,2.6662,0.0,1.4363,0.856,16.92,13.473,52.29
413,0,0.8029,1.1029,3.7948,7.6865,2.669,0.0,1.4364,0.855,16.92,13.611,52.297
414,0,0.7568,1.0568,3.7948,7.7134,2.6719,0.0,1.4364,0.8562,16.87,13.823,52.306
415,0,0.7682,1.0682,3.7948,7.7115,2.6747,0.0,1.4364,0.8575,16.94,13.558,52.319
416,0,0.8554,1.1554,3.7948,7.7477,2.6775,0.0,1.4365,0.8558,16.93,13.577,52.285
417,0,0.8281,1.1281,3.7948,7.7517,2.6806,0.0,1.4366,0.8574,16.96,13.455,52.365
418,0,0.8251,1.1251,3.7948,7.761,2.6834,0.0,1.4367,0.8565,16.94,13.405,52.309
419,0,0.7896,1.0896,3.7948,7.7579,2.6862,0.0,1.4367,0.8565,16.92,13.326,52.316
420,0,0.804,1.104,3.7948,7.752,2.689,0.0,1.4367,0.8555,16.88,13.394,52.307
421,0,0.9032,1.2032,3.7948,7.7985,2.692,0.0,1.4367,0.8563,16.89,13.745,52.338
422,0,0.9162,1.2162,3.7948,7.7844,2.6948,0.0,1.4367,0.858,16.87,13.688,52.348
423,0,0.9293,1.2293,3.7948,7.7774,2.6975,0.0,1.4368,0.8584,16.95,13.58,52.351
424,0,0.9255,1.2255,3.7948,7.7758,2.7008,0.0,1.437,0.8574,17.03,13.328,52.334
425,0,0.8753,1.1753,3.7948,7.7408,2.7038,0.0,1.437,0.8553,16.89,13.273,52.305
426,0,0.8984,1.1984,3.7948,7.7481,2.7064,0.0,1.4369,0.8565,16.8,13.843,52.341
427,0,0.872,1.172,3.7948,7.742,2.7088,0.0,1.4369,0.8561,16.81,14.196,52.279
428,0,0.9477,1.2477,3.7948,7.7729,2.7119,0.0,1.4369,0.8583,16.88,13.627,52.37
429,0,0.9522,1.2522,3.7948,7.7661,2.7151,0.0,1.4369,0.8581,16.91,12.891,52.337
430,0,0.9203,1.2203,3.7948,7.765,2.7179,0.0,1.4368,0.8556,16.8,13.071,52.264
431,0,0.9666,1.2666,3.7948,7.7939,2.7207,0.0,1.4369,0.8558,16.92,13.314,52.287
432,0,0.9437,1.2437,3.7948,7.7975,2.7238,0.0,1.4369,0.8591,16.91,13.044,52.319
433,0,1.0144,1.3144,3.7948,7.8174,2.7267,0.0,1.4369,0.8593,16.86,12.918,52.33
434,0,0.985,1.285,3.7948,7.8009,2.7298,0.0,1.4369,0.8585,16.87,13.234,52.311
435,0,0.9625,1.2625,3.7948,7.7789,2.7326,0.0,1.4368,0.8587,16.8,13.415,52.322
436,0,0.968,1.268,3.7948,7.7877,2.7357,0.0,1.4367,0.8587,16.84,13.34,52.322
437,0,0.9287,1.2287,3.7948,7.7755,2.7386,0.0,1.4367,0.8587,16.84,13.274,52.322
438,0,0.8715,1.1715,3.7948,7.757,2.7412,0.0,1.4366,0.8585,16.78,13.593,52.311
439,0,0.9173,1.2173,3.7948,7.769,2.7441,0.0,1.4365,0.8594,16.76,13.785,52.339
440,0,0.8936,1.1936,3.7948,7.7676,2.7464,0.0,1.4363,0.8589,16.74,13.743,52.301
441,0,0.8725,1.1725,3.7948,7.7458,2.7492,0.0,1.4362,0.859,16.82,13.689,52.311
442,0,0.8886,1.1886,3.7948,7.7418,2.7519,0.0,1.4361,0.8596,16.78,13.564,52.348
443,0,0.9351,1.2351,3.7948,7.7408,2.7545,0.0,1.4359,0.8588,16.72,13.629,52.333
444,0,0.9214,1.2214,3.7948,7.7344,2.7574,0.0,1.4359,0.857,16.83,13.466,52.305
445,0,0.9095,1.2095,3.7948,7.7238,2.7603,0.0,1.4357,0.8563,16.71,13.262,52.289
446,0,0.8684,1.1684,3.7948,7.7243,2.763,0.0,1.4355,0.8562,16.73,13.572,52.288
447,0,0.8398,1.1398,3.7948,7.7061,2.7653,0.0,1.4354,0.8567,16.73,14.093,52.305
448,0,0.7969,1.0969,3.7948,7.7008,2.7678,0.0,1.4352,0.8543,16.73,14.036,52.233
449,0,0.8011,1.1011,3.7948,7.7008,2.7702,0.0,1.435,0.8551,16.71,14.024,52.249
450,0,0.8401,1.1401,3.7948,7.7353,2.7726,0.0,1.4347,0.8564,16.64,14.121,52.212
451,0,0.8709,1.1709,3.7948,7.7372,2.7749,0.0,1.4345,0.8569,16.67,14.086,52.212
452,0,0.8412,1.1412,3.7948,7.7289,2.7777,0.0,1.4343,0.8569,16.7,13.795,52.212
453,0,0.8725,1.1725,3.7948,7.7452,2.7802,0.0,1.434,0.8555,16.65,13.712,52.162
454,0,0.8633,1.1633,3.7948,7.7309,2.7824,0.0,1.4338,0.8564,16.65,13.896,52.191
455,0,0.8703,1.1703,3.7948,7.7261,2.7848,0.0,1.4335,0.8546,16.67,13.975,52.159
456,0,0.8613,1.1613,3.7948,7.7261,2.7869,0.0,1.4332,0.8557,16.61,14.331,52.17
457,0,0.8522,1.1522,3.7948,7.7091,2.7894,0.0,1.433,0.8555,16.7,14.25,52.169
458,0,0.7879,1.0879,3.7948,7.6778,2.7914,0.0,1.4327,0.8527,16.63,14.342,52.133
459,0,0.7811,1.0811,3.7948,7.6874,2.7943,0.0,1.4325,0.8532,16.71,14.019,52.142
460,0,0.7207,1.0207,3.7948,7.6603,2.7964,0.0,1.4323,0.8522,16.7,13.973,52.124
461,0,0.7557,1.0557,3.7948,7.6723,2.7988,0.0,1.4321,0.8532,16.66,14.279,52.142
462,0,0.7537,1.0537,3.7948,7.6728,2.8017,0.0,1.4319,0.8525,16.77,13.98,52.158
463,0,0.7267,1.0267,3.7948,7.6563,2.8039,0.0,1.4317,0.8529,16.65,14.076,52.173
464,0,0.7567,1.0567,3.7948,7.6663,2.8062,0.0,1.4314,0.8529,16.64,14.297,52.166
465,0,0.738,1.038,3.7948,7.6667,2.8088,0.0,1.4311,0.8525,16.66,14.123,52.149
466,0,0.7382,1.0382,3.7948,7.6757,2.8108,0.0,1.4308,0.8525,16.58,14.387,52.149
467,0,0.7341,1.0341,3.7948,7.6812,2.8133,0.0,1.4306,0.8519,16.72,14.435,52.131
468,0,0.7725,1.0725,3.7948,7.688,2.8157,0.0,1.4303,0.8525,16.61,13.744,52.133
469,0,0.7363,1.0363,3.7948,7.6809,2.8183,0.0,1.4301,0.8519,16.66,13.826,52.131
470,0,0.7643,1.0643,3.7948,7.6851,2.8205,0.0,1.4297,0.8524,16.61,14.441,52.144
471,0,0.7203,1.0203,3.7948,7.6566,2.8229,0.0,1.4295,0.8519,16.67,14.181,52.141
472,0,0.7574,1.0574,3.7948,7.6649,2.825,0.0,1.4291,0.8516,16.55,14.085,52.152
473,0,0.7268,1.0268,3.7948,7.6641,2.8277,0.0,1.4289,0.8526,16.72,13.975,52.145
474,0,0.7543,1.0543,3.7948,7.6717,2.83,0.0,1.4286,0.8534,16.58,13.91,52.146
475,0,0.6857,0.9857,3.7948,7.6635,2.8321,0.0,1.4283,0.8538,16.6,14.257,52.167
476,0,0.6675,0.9675,3.7948,7.6472,2.8344,0.0,1.428,0.8526,16.65,14.273,52.16
477,0,0.6946,0.9946,3.7948,7.6506,2.8365,0.0,1.4277,0.8522,16.61,14.467,52.142
478,0,0.6681,0.9681,3.7948,7.6506,2.839,0.0,1.4274,0.8546,16.63,14.358,52.226
479,0,0.6697,0.9697,3.7948,7.6548,2.8415,0.0,1.4271,0.8544,16.62,13.977,52.218
480,0,0.665,0.965,3.7948,7.6507,2.8438,0.0,1.4268,0.8534,16.65,13.998,52.175
481,0,0.6637,0.9637,3.7948,7.6542,2.8458,0.0,1.4265,0.8532,16.61,14.125,52.182
482,0,0.71,1.01,3.7948,7.6676,2.8481,0.0,1.4262,0.8556,16.65,14.15,52.212
483,0,0.6809,0.9809,3.7948,7.6596,2.8503,0.0,1.426,0.8543,16.65,14.013,52.192
484,0,0.7049,1.0049,3.7948,7.6691,2.8526,0.0,1.4257,0.856,16.66,14.133,52.213
485,0,0.6925,0.9925,3.7948,7.6545,2.8545,0.0,1.4255,0.8557,16.63,14.562,52.2
486,0,0.706,1.006,3.7948,7.6504,2.8569,0.0,1.4253,0.8567,16.72,14.729,52.249
487,0,0.7582,1.0582,3.7948,7.6688,2.8593,0.0,1.425,0.8552,16.64,14.11,52.198
488,0,0.7598,1.0598,3.7948,7.6678,2.861,0.0,1.4246,0.8548,16.57,14.258,52.199
489,0,0.729,1.029,3.7948,7.6596,2.8635,0.0,1.4244,0.8555,16.7,14.219,52.239
490,0,0.6493,0.9493,3.7948,7.6254,2.866,0.0,1.4242,0.8566,16.69,13.762,52.294
491,0,0.6911,0.9911,3.7948,7.6514,2.8683,0.0,1.424,0.8551,16.68,13.855,52.227
492,0,0.6843,0.9843,3.7948,7.6399,2.8706,0.0,1.4236,0.8547,16.59,13.874,52.252
493,0,0.6945,0.9945,3.7948,7.6443,2.8725,0.0,1.4233,0.856,16.58,14.449,52.272
494,0,0.6907,0.9907,3.7948,7.6341,2.8746,0.0,1.423,0.853,16.6,14.683,52.192
495,0,0.7432,1.0432,3.7948,7.6573,2.8773,0.0,1.4228,0.8551,16.73,14.165,52.223
496,0,0.7532,1.0532,3.7948,7.6555,2.8797,0.0,1.4225,0.8546,16.64,13.835,52.193
497,0,0.8271,1.1271,3.7948,7.686,2.8821,0.0,1.4223,0.8561,16.67,13.861,52.244
498,0,0.7175,1.0175,3.7948,7.6493,2.8842,0.0,1.4219,0.859,16.59,14.027,52.311
499,0,0.7052,1.0052,3.7948,7.6507,2.8864,0.0,1.4216,0.8564,16.61,14.42,52.236
500,0,0.7929,1.0929,3.7948,7.6836,2.8889,0.0,1.4214,0.855,16.69,14.245,52.208
501,0,0.7791,1.0791,3.7948,7.6638,2.8911,0.0,1.4211,0.8567,16.56,14.108,52.255
502,0,0.7435,1.0435,3.7948,7.6494,2.8936,0.0,1.4208,0.8558,16.66,14.038,52.214
503,0,0.6896,0.9896,3.7948,7.6285,2.8957,0.0,1.4205,0.8559,16.63,14.378,52.249
504,0,0.7037,1.0037,3.7948,7.644,2.8977,0.0,1.4202,0.854,16.59,14.622,52.16
505,0,0.7327,1.0327,3.7948,7.6656,2.8997,0.0,1.4199,0.854,16.61,14.753,52.16
506,0,0.8062,1.1062,3.7948,7.6788,2.9022,0.0,1.4196,0.8581,16.66,14.199,52.237
507,0,0.8434,1.1434,3.7948,7.6975,2.905,0.0,1.4194,0.8575,16.71,13.623,52.232
508,0,0.7496,1.0496,3.7948,7.6683,2.9073,0.0,1.4192,0.8587,16.68,13.66,52.239
509,0,0.7753,1.0753,3.7948,7.6937,2.9097,0.0,1.419,0.8588,16.68,13.966,52.25
510,0,0.7674,1.0674,3.7948,7.6837,2.9121,0.0,1.4188,0.858,16.71,13.916,52.204
511,0,0.7139,1.0139,3.7948,7.6653,2.9143,0.0,1.4186,0.8547,16.69,14.153,52.145
512,0,0.7425,1.0425,3.7948,7.691,2.9163,0.0,1.4183,0.856,16.63,14.37,52.167
513,0,0.7564,1.0564,3.7948,7.6765,2.9186,0.0,1.418,0.8549,16.63,14.401,52.157
